Id,ArrivalTime,FlightNumber
2RY9RZBJNZOJBEGD2YTE,19356.26345506832,HP4524
5EUXDYNMQAMPEUWIG0AJ,19104.21849870974,HP4524
EW4Z9C9A6UJP0BB0416O,17878.25876671674,HP4524
5BUPIQ67LNJMTWD38KAI,20858.677339307087,HP4524
SZV22WBZLAPK495K3TLL,16202.579015691375,HP4524
9O0EX3WFS5F673ZDJJCW,19674.410127815234,HP4524
DCAT0YA2M5D75XATIP3P,16792.759581507453,HP4524
QJ09ISPRJHZJ2YMG3IGV,18585.3632135916,HP4524
ID2NRJHFJW4ERHWPLRN7,17038.380304832976,HP4524
L7X0O1EMU094POER2GL5,18360.869386472998,HP4524
GRCMYF44JTJ7BAEP6EUA,17132.33588018024,HP4524
DKJWARXY2AGZ4ISYAQK3,19069.3523017758,HP4524
02XMAWY6FBLKWK6EWHQN,17421.698085823387,HP4524
D1OSYKB5330D5NUUMIQJ,15794.396870495688,HP4524
BMTJPLT0DKWFY632USQC,13643.594265218095,HP4524
Y873ZH5YTASKPYVD2BC8,17378.653647804047,HP4524
62MH1V1SJ8MOQAGX26FV,14356.060587393018,HP4524
2QV1SYH106GYNR9F4IRH,18178.63592488873,HP4524
EJ3G1PPH12XBMVZQK1BM,19923.586128892355,HP4524
FPVW2AGNY3OYK5AAIEN3,17907.048552688586,HP4524
2NAPSXVZ27AOP17TNT8A,16585.279495367417,HP4524
9Q24D3TVYC755AUCFIS9,16463.657229235792,HP4524
BMGZISQ419OJDZFS7V6G,16716.76185491648,HP4524
OS6CL3T6UCJFDHBCQ05U,13523.790736370465,HP4524
DESO5YPW190Y0F4DZ5Z7,18342.793699769685,HP4524
6QDXTKRTJ93OEJVJ4ORW,12783.980757097574,HP4524
4HH7B417PFZOP7JVW9RT,17035.853797946787,HP4524
R6ANVYLN7U5YRGKI3L4T,19899.697119943892,HP4524
I0F7JH4RZLKUE0JDTUVI,17837.230633060713,HP4524
AYJI52D3A4VIQUD8JWHV,20022.05497311263,HP4524
8C7PFZ6WJHTA7ZD6FTMU,20522.914578609758,HP4524
KMH57LJU32WHB0WK381R,17367.447097470438,HP4524
FET4NPMP4V3U5EJIC92T,19422.115285271786,HP4524
7FQ1TTB3X7FLCK6TITUS,18772.615036475592,HP4524
RXMEAYQBZT8ONPWKA8R4,18817.767238067292,HP4524
9P2G0IK0ELPBPASHGNQQ,19343.832325025076,HP4524
6UE30IUJE3BLZOVXGCMP,17459.138613784547,HP4524
J5RR7M7I9568YSN6CSH1,17759.357352674862,HP4524
85ISHWFDURVMOY3Y3QG5,18644.743808124007,HP4524
181TXO0110VCJVKQD6NW,19516.44352338653,DN7022
CK7JFCM4YJRY5TPS638V,16870.681168029532,DN7022
P1THHPGBJ2TU8V1NXC56,16454.22981083107,DN7022
WSWSGO3SN8PS4ETXT1NA,20638.549665686274,DN7022
Z0EU9A3ZAWUW8XBKWT3D,14732.730818316251,DN7022
LTX2OJMEBQXEHXEX51BN,21901.039269963534,DN7022
8J63W406SC1MJCE8MFDN,20578.512922290713,DN7022
KW289Y5QZ1CTYKSTSJDV,13975.180675881773,DN7022
OZ7YT6GQN5DVEQER1XF6,22334.809486145958,DN7022
QC49L6MUKIJ0RLBECH81,16790.226582966934,DN7022
5X3P2QN76MORU5PF3QZQ,20289.633284565658,DN7022
MSYAZLJ7QXVA3Z8XTPDO,20396.613845478652,DN7022
MFHVD4E1XMF3NYAMJ8N5,20278.2923250803,DN7022
YV4XYS3BAMP7VELU7SM1,13194.03369295086,DN7022
AIXVH5SLVQCJS1UJGEHS,18782.957455040712,DN7022
GLR7LO8H8W9XT4WJ3NSJ,22598.46374334907,DN7022
6Z86QQ2FP55GTQYWMV2Z,19061.268331356347,DN7022
R6ZBZBWT74A04E6BF9JU,21655.759848285805,DN7022
LEAD5BQGOMWW3NEUBJP8,20484.66201366872,DN7022
4CZI4LC24XWT5IAX3NWX,21260.827072591313,DN7022
5R7NGLSZ0LPOD36Z5N6L,19320.064968606763,DN7022
ZA9ILR4JSC4I1JBK6DBP,17782.93847542892,DN7022
MCSUD3VMCU8HYD35EXYX,17763.488707936514,DN7022
JIKN2SFXLR1SI6XO2BBK,19602.021832882478,DN7022
GQD1V4L94C6QT2TMLDIU,8620.342032527418,DN7022
A2KM0N3QR49T1XFCUDKH,16056.668210004822,DN7022
8JG1HNVKD3H0S1H827S4,16983.526576349832,DN7022
VF0PO9LXRI8K288LXLRA,16397.31003060489,DN7022
GOSL6O3QKJ46T5NTRZTV,19746.277507926894,DN7022
GXYB9YA12UOM47O4IR1P,22503.492601632293,DN7022
NDMB854O72FTD5TLPYU2,18496.7022956548,DN7022
7BSH9GSZNXIZA2IJD1GR,19579.03899662826,DN7022
VP1MQYWMWNIN7Q8G2WBQ,19419.29253014054,DN7022
LT7ZMQDSQPSQGEG4LZX1,19725.205581271868,DN7022
ZCB5T7E9PE3FNG4VMCCU,18501.184513870998,DN7022
OI1AR9GWDRCMDBDZTFS8,16090.64419065288,DN7022
X3I3UJ3UB3NNIJJNC3Z8,18507.356509029072,DN7022
JJWOMNZU02BUGIELXC0D,19473.875480644972,DN7022
ED7QFM6LDFTETOACG3AZ,19485.606486948745,DN7022
UQG47BFZPKOLLAPH7RR6,17861.006343698155,DN7022
IDQQUFQYC4GECJYBNLAC,21153.42803252306,DN7022
M21RQKEQLZ78ZLRSU67J,16529.291362466058,DN7022
7ADB12GHHX8X0P7TU38X,19760.75962217746,DN7022
N4FSF3X1KWUP0Z1TMR7O,11007.982069645592,DN7022
256BCHBR6URG1KHK8FWB,11106.191910100875,DN7022
17PL5QQ0VZM3NZPFJ7P0,19183.477708129234,DN7022
OVJYJOETUSSAONAM7RFZ,19165.70008023769,DN7022
P5KVYCG6DUL0MNMULWV3,19043.178652384355,DN7022
UECUX9GQ5LTZG1GS4FYZ,18541.44372065131,DN7022
ONRGI6D9G11I0YENDL8B,17218.510613597307,DN7022
S4PPXX6BJ715F4D5OM1N,18472.392450525014,DN7022
X0W70T1RJ9QYELVQKTDQ,15329.80409073862,DN7022
J5MYN86Y0F84YF9W4XLM,22349.262301072937,DN7022
2RYR2RQRHMOPA1GV60NI,21299.579306443877,DN7022
4VITOQTJSB17RRRQDMAR,23205.133283979252,DN7022
A35ZNZ76ES1JSN7A8RXM,14080.308313573802,DN7022
HFDDTWGRZSZA7NF8SEH1,17261.245460309747,DN7022
4M147QKGNHHG2RXLUZBP,20811.409022618078,DN7022
6R7DIEZ23BR1EYQV630E,18226.34286673559,DN7022
RHGNJI164X14QK68K45P,21103.292919138843,DN7022
P9XJLGPP31SRAUXFSLI4,18794.4449458084,DN7022
AMX6FN2AC3ONUWS39B4S,18994.937627683,DN7022
EX69U1OSHRXQYGOHXB3P,20179.502230499107,DN7022
YM5GQXSY7Z8F4JB49NTM,16604.565478758217,DN7022
JA712TO7Q2HOSD9Y7M2J,20792.104518852684,DN7022
DWA2HJ525X0M6Y75QG4I,18449.67956672774,DN7022
COLH715KSLY2MS75862S,22201.692821632267,DN7022
LI37N5QN8X2VGTH03FZ8,16191.282275197169,DN7022
WJUTQE26BM6ZUZNM8Y87,17748.771457948133,DN7022
RQHBUH1R610T9KZHQ253,18278.175451837415,DN7022
S8VBP8S6KJBAPQQR3CYA,16970.654225570062,DN7022
J6ZG37XJY8D36LRP4SIN,20985.879008747543,DN7022
7EELYFE1M0T8QOQE7OH3,19602.098614385264,DN7022
MNRSFGOUYW8CH50P0WLV,21826.66523319431,DN7022
E9T8V2VIEMXUFMHXYSTO,20025.42438544952,DN7022
WIPTJVNDCE1BG54CYXO9,19145.905690240565,DN7022
X6G6FR3UCK1S186C6ZN9,18988.23627443688,DN7022
DLYWU6I73OKG6MM2R8N0,21875.56871220572,DN7022
GXEPXDNCSH9YEI1GRXSG,18042.405712138865,DN7022
Z8MI924976QMNSXT2Q8Z,20812.83946156409,DN7022
JKUJL2STCPKCB6CFDZZ4,18178.75494346841,DN7022
K9PNCK5Z60N8VXCFNWXE,19121.81084804727,DN7022
36J1H99O0OC7UBC54PA2,16830.21370998293,DN7022
TITLV84UO601GURWA7KC,14952.126665700272,DN7022
KNNY1YC6SVTVTS67KKYP,19476.75581929437,DN7022
B2NDVZ8U1EDTDHGXZLPB,17774.86204793218,DN7022
1I7CT3C6II4FZ6BM02TE,20429.168641608805,DN7022
5IJAX02HT2NJLZ94RRM6,18005.04713845323,DN7022
59JBESI6NP1NDXW3QMDE,21504.015957218788,DN7022
28D5HEWC49WSA67OF7SM,18738.239245460813,DN7022
R6H5GDZFCMJJ2F87SNL1,18152.535102363527,DN7022
WVXEIQC724DR6E0ED0E0,19549.009133403168,DN7022
8G0C5YC1PZJJ5KD1HF9N,18887.613000646674,DN7022
28RJ4TNLYB2BABXSYPLQ,20041.03258016763,DN7022
KX6WEXXQIH6YKF6JM6YK,20066.8349001875,DN7022
IB0MBNQ6M4QDQ0CL7T8H,17519.150215179776,DN7022
GLU5F3BE6S3RMWYITAP9,17294.81585628975,DN7022
VDCZPJZM8R74ER80L9YQ,17769.75022169699,DN7022
X5R140WD0PJ2U8U669C4,15456.80820822678,DN7022
5IT7NX3X42KJ7PW8VQ3X,20961.557434097966,DN7022
LRD9EIHP3LH0QEON149W,19787.73587581198,DN7022
Q6PEOEDKV2JUMMTG2A18,17531.448229636997,DN7022
4GG7H8PK0UBVRMKTWO4J,20593.31142949728,DN7022
ALOUPZCFVU446IZPXFSX,18655.080822184118,DN7022
Z2V9A77BV57Z1H4QBRWL,15337.820902856427,DN7022
IIB7Q4468AVNQ1VGG31W,17273.64692227076,DN7022
QRU9MXMDPHVIO3FHCHSH,19610.48469117799,DN7022
SFOKO8ITL9UGDU7NDZIP,19950.0244738154,DN7022
FR7DPCS6LHAKQMRKEROA,17214.51199131214,DN7022
WAB7GXRYY8G43SZJZPXW,13871.759429807671,DN7022
G1YZFVHZRP5HYEA4MR29,17089.773342832592,DN7022
UWQFYA1EZFBLAMDQMVNF,19615.8141513056,DN7022
KAX5KQ701I8KS476G6T8,18369.975125385597,DN7022
DB0DYMMDP7YV8L7R9OHW,16716.914746215363,DN7022
CCY4UNSEIW2SGEJWH2MY,19827.352255053764,DN7022
AOIZSG6QM4LJHZJIVD4O,17858.410438350347,DN7022
9K0V5CWG2HQR30P5K0YC,17557.956878949844,DN7022
NGN8009E3NDQGG6WNFPU,19329.070184922537,DN7022
HAXWKOEZK38NQAD66LCA,18930.990613133985,DN7022
KKFNANVMTGJBUQVWLCMF,21349.544517677452,DN7022
PWIDYQBJAAIU26740I9X,18605.27502841939,DN7022
5QNHQIV9Y79M0NTGE87A,20556.55970685383,DN7022
STRPR4M48AMY2CJ7TZ54,16000.495067248083,DN7022
4PEKOBZ86VCVHTMAVJIH,15311.000778326272,DN7022
ORORJCOBUAP0TIBYOI1T,14474.015634843463,DN7022
0THWZHVTPHIAJHKJW38W,18048.64286745798,DN7022
VJSXOGKQVV772TSON6S9,15755.837412908937,DN7022
19X9YMUHH5S8AK844RIG,21471.492025331154,DN7022
S7AYDW71WOLQ2TVN8F9P,19107.94118094144,DN7022
UT7I7VWUMX0K8SHVM4SF,21257.636644055954,DN7022
317BMFMRM61DFVBI464W,16635.954516288115,DN7022
TB60ZPDEGH0RGHB8UVCK,14918.351948675432,DN7022
TJD2J3O5TVZTCP0NTV2L,17609.565158876987,DN7022
YMZV2YHB5A8HYLQFSZ5R,19286.56475695692,DN7022
J7BK9K2O0J43AQ9GYCK2,16552.24215105752,DN7022
V8KWSOFFM34JUUZSW0HN,17142.447562971414,DN7022
7TVYVDYRO4CNBR4AICDD,18896.48147859192,DN7022
LT99C8NS21PGDX1DW75C,17521.85167788401,DN7022
0D2FI23JA0YN014O0CUL,21217.499594071767,DN7022
AJ6F2RYTEZ0GLWS34X0P,18661.561186625087,DN7022
DN56S70HAT0EMX8MWJK0,19695.593374636228,DN7022
XSYU2C6ZI7JBR80AIAP3,19027.145525345793,DN7022
N5HHVJPWYCTGFYL4LJQ2,16531.465854109054,DN7022
PFKLAMRA28XX2NRLBVMF,18132.488676697794,DN7022
OH59K3IPXK67ZQ646JUK,19991.10473649736,DN7022
FOUJN8U7C21WGWZ2L8TZ,21771.78175057957,DN7022
DJWB7DGVXKZLFFJYL06S,18917.102354047493,DN7022
Z9NPPWA47CC86XYAGKVV,16611.446190369512,DN7022
D7SSRAYI39OWLZOORCZA,17411.5694820395,DN7022
Z8NPWTZD0TCMYJFAKNRS,21253.264704131187,DN7022
C8THAD09Z8VXDDGBHL9C,19560.128086511344,DN7022
40BI6GACR2NCV0UOA8P7,19021.206969124032,DN7022
EDVVLSW1XDKK119WVN1Z,21898.90472322589,DN7022
4FT58PR3YHG2I6MBSNHO,15254.194199744918,DN7022
A2DY8C29IAW2NQ29ZMJM,20076.935593926584,DN7022
KU0J7XKE0Z0JJFUOKNNI,20236.367755855677,DN7022
8TOYYKT5LTR7A4HDW0JO,16103.417794903075,DN7022
Y98QY05GK1HOFDETPELA,21770.876297563933,DN7022
3XJQ4RS033MDB4P7W98P,19238.067479720816,DN7022
87QNURG2ZP3B6V79O11M,17502.601951952936,DN7022
FNVQQ4UWYRAGX47U1L51,17558.181047831065,DN7022
A7YZ9OUXA6OW8XXAVNA6,21218.146082212785,DN7022
Z06O05UN2HAF7T21UTYS,20334.86435508095,DN7022
6CX951L8QENANYYBFACB,21826.944179550323,DN7022
I0OI77CO6MPNUG9M58TO,21969.13242805935,DN7022
ULXK4FB25E6Z0PMB44XS,19632.52362420958,DN7022
5QEWYZOXVJ37DYVU7SU5,22139.266984149053,DN7022
1PVKHSMFPY74ITGVGLX2,22135.914634545632,DN7022
SYPBZOTT2JYL8TQVK9MK,17962.666728603406,DN7022
Q6H38OW755FPOLW0ZP2Y,20067.417384235727,DN7022
2T0NND0Q8W8KKRPCGFH6,14246.092178519708,DN7022
EC3K5SRITPXYR1LCSZRR,18204.894930563965,DN7022
UE4825CR7S82A7UKGR2D,13959.587452895734,DN7022
6ZANJ5TSVX2N2PL850YM,20953.65053379474,DN7022
3JFTHVPVXLBZER9LHEED,18534.025710883714,DN7022
O82AZK9B4F8BLBHPP1B5,20688.998375129995,DN7022
NWSG41ER3HC28D9WPIM5,21044.27247890334,DN7022
R8BPEOKBPSQKHPNNLHFW,18769.48470088808,DN7022
P7C29AGYX6ON90DFHDIA,20532.683934389817,DN7022
QRXVWULIFJLUREDD9P2L,19441.44764179761,DN7022
JPWU88WVGR4IET0D78WS,17762.37492557627,DN7022
NL0D7HLBNYBDZCQ7BDQX,19047.001286973107,DN7022
QXCHT2FH32TZIQUGQFVL,16183.04892843416,DN7022
93NOJKMJCCYVQY9VRPIF,20698.43814589376,DN7022
Y7SMGXGKSIUC0D3HVMG9,18607.007976293764,DN7022
0QNVEPY8ZS0XG8VIKBA3,22909.501121912508,DN7022
J5G16URUXQ1XBOI99OIX,18660.305390577516,DN7022
QLSKUE1JTYANWAFOK33F,19931.373291878903,DN7022
IKBTFWSC15PWZNUYJSBU,18322.63078504565,DN7022
I7XP1DAUO30JOP0A307N,23165.003743829737,DN7022
ZZ32MTXDN1R59M1FCAX0,21821.13819667416,DN7022
FXBWOJQ7JIS5F83YVY9W,20178.764736606947,DN7022
NZD1QBHWYD2NPVLUYDWG,19904.315916271258,DN7022
1IE9NWHVUJHVVH2KNSO8,26638.690143374268,QX7315
EOYNB2I1EWMIJ4VSLISS,25893.79271237815,QX7315
VYTYLVBU80KU7LPQSDIG,29130.62637363401,QX7315
4GF241JGXAMZ8CESRJK2,25483.863430824287,QX7315
6PBULGN0ODGPA2RMZ2M5,27970.31576269953,QX7315
K3AO3DPOB19C5GVVS62O,28463.599545091194,QX7315
W1UTYRMQSO4DSSKTOR93,25782.48662871999,QX7315
BDPNKEAD8Q0O7EW66ZJI,29416.00896116397,QX7315
WGTDS0S79WRCO9XZJCX6,29505.849965208792,QX7315
DKJXSEZJTDFYP2NS9FAO,24368.932087624948,QX7315
5YZL6JGNITYPNS6B4J10,30019.541478872798,QX7315
O4X81JP1O6QXBOBEHQZL,27393.602345282776,QX7315
3Q9V4CLA6KG9V2XAE2WD,22915.598483789967,QX7315
6IA23CCMNRTBM4SEKVQH,25083.074589556112,QX7315
2EOWO9TZEPB1ZQ65HTH5,29474.06878343415,QX7315
AVP37J9T8FK8DZ0GMBQF,31203.292151840476,QX7315
24ACO261FN1FEE2H2DVE,28142.45349571361,QX7315
GJX9QH33DDTNQVXW1RTB,29392.291922053213,QX7315
BL6PXCEXJ2NPIB0DSHRX,29381.24696593087,QX7315
ZZYRBFTECVF3W074S2OF,26934.728296096146,QX7315
5N3ZULQZSPEUY38QHLLO,30828.309179856635,QX7315
P6HB4496TQH2IKCDT6PX,29700.601084819777,QX7315
NV4PKD8CP08EDY9TIKHE,25398.905909150584,QX7315
VRMVSVXZQ6A9Y9NYSZ8B,26883.158452740357,QX7315
F5LTTTPUSOEEOZAVG0T3,28406.73369797421,QX7315
6XXQC3RCHOW8896Y67CM,30527.362857203523,QX7315
GHJPFKPVWKSCVQUV8NUD,30147.570421736244,QX7315
4IN1R3P5TQS6HOC3H0KW,30718.586180868217,QX7315
RXTZ0A8O00C1HLCHHPAJ,26114.969118002777,QX7315
UK4OS0OQU29M07DJ3VWX,29736.82010351075,QX7315
72RL6I7NZ0Y0NIRM2QWQ,28305.32881113723,QX7315
ZMQ9QDT5RJ7IFE6YZM33,28657.73687277747,QX7315
L7XSMT6FR9U8LVF9PI3B,21407.286663542116,QX7315
Q5BHUQHWFG5O8BJE1LUJ,29331.306235130047,QX7315
MCRM0HFNXJU3MOQN1CN7,31288.45035244996,QX7315
IFDFLZAV6WQS76U0PJMD,28886.61965810783,QX7315
QACNZQ8YVS614W6GDAPO,25854.042151699396,QX7315
ZVGOCQ8HZLYCD0FTINCO,29483.78429701569,QX7315
MHASL3G9I8EAB7I6HVXM,27012.52069747254,QX7315
DWWFUVBZLRYFXROFJHNU,26140.731555794293,QX7315
RH1KUDZPSHE1VIEFAPB8,27418.85658737277,QX7315
QWZO8QSLDJ4MZ6Y4V0VT,24604.918009732824,QX7315
D0OH43TMXMANTB2VAQ66,28436.629318370065,QX7315
27ZAMEVEH9BP1B4AWTDK,30504.15675182092,QX7315
MHPA9SOCU5YE2AH5KRMX,27843.389971653203,QX7315
1XCLBAWIW88FNHHC5YRF,26623.784286659822,QX7315
IIF0JDBWV9VR63I2OT0C,27608.741465904102,QX7315
L9DILL9FLOYI6175YXCU,27968.049042578816,QX7315
PKMJYN8FAZ1YE0IBFH8A,29186.827883229053,QX7315
H9Y6M4YD7GB1PP5MD46G,27305.527635428283,QX7315
9SAB5X1P5YBG7C411UQ0,30530.770413067716,QX7315
AJ2LU22B2KYGIROVRQQL,30786.79490301261,QX7315
87FRWOLO84HIZPI9V7GN,28892.127508257545,QX7315
SYK10AFVUO8TEXRG16MS,26670.725224787384,QX7315
5LQEZXOA9LHECOQFCGI9,31454.815574661414,QX7315
4641C1XSNWKK3L8URZ02,28509.67729364211,QX7315
76RXSTGZJABA3ID0MEQ3,27714.742316789336,QX7315
RLOVHXZF9DC5IGY4L3VL,30545.152823170396,QX7315
4JJ056IE5V6LXZRZ30VD,22953.604296584912,QX7315
LS4JEN2NABHQYTISPMMV,26242.068674159153,QX7315
XE1ZP4Z6Q4AHLG0HM0FF,24233.978586067395,QX7315
CPJ16E39MZBCOC1AG5V7,28274.818466958634,QX7315
IIYA5S4JZSFHK1BV5VSO,29657.79247859787,QX7315
Q2JITPGX43PUA6N2POQF,27599.528854092114,QX7315
OXYSAGB42GUJ1ZM7BO3Y,28772.59805938577,QX7315
O69J3JUYUALHH27SAMZD,31969.701655308574,QX7315
U2G9XKV8UKZV18T2PCIV,27017.020071290397,QX7315
Z9ABV7X24CRX49GRV4WD,25419.995203526625,QX7315
LM7WIHVBB0VLPC4BTOOA,26558.379393169293,QX7315
7TXLF2L3Q9K9CRDIYX8A,31311.746100641198,QX7315
N19TC1TP1IXYOCXNM35R,30408.89173041345,QX7315
IV1WBZIP023BOGM95EY7,30936.312127774945,QX7315
EVDF4DYQJWSE7WTBX3R9,29568.59958511994,QX7315
LF5BM1R4NZANNIDKBZLR,29542.09115849691,QX7315
I893DT5TIX8XSYPN044A,29193.03520485471,QX7315
URG793RRNGIIJODV1G3F,29414.934084665845,QX7315
NAKA951TJF3SGWOZ2IL9,30160.289808466638,QX7315
FG0ZFJXOSO6KZ3VP4RLM,26334.977777850112,QX7315
ARHGCLMLSP2PZU74IHZH,27224.788981648184,QX7315
X5Y05CIKGYVT0MJPEI6I,25715.143066855366,QX7315
UEF0W4UNS6T83SLZ5YOG,27387.393545484025,QX7315
032HSA7TGQ3VX442VWQK,29304.718443811187,QX7315
W3OXL5PZDL763XR02LKO,29302.446900153453,QX7315
IPCY0OE70SP7GAC6SVX8,29748.923342421895,QX7315
FICLKTUXJ576YRYAOMK1,26191.015397775875,QX7315
8GDQJZ2GGHXK3IFCDHOE,27649.440376272552,QX7315
VX49U4CW0310IY180I2E,29741.649760141292,QX7315
841L7LBXP81GXUDL20OS,30522.24284337794,QX7315
HDIZXU3R22XN7VWK2ZAG,27281.061413436135,QX7315
H7GA5HVEG2ZFGL6P2A1B,31907.60681786243,QX7315
DJZV5JA8MBI1MGSET12K,26134.276620180855,QX7315
5RPXL18OL7ZWQITB5CGV,27295.325659042086,QX7315
KNGMUC13MF1HPJUF9V0R,27898.21783600329,QX7315
SX6EJPX7J7DFIDLDGDK4,28207.96639076039,QX7315
JKG7Z1JPYYNQEZTM30G7,28766.387239571846,QX7315
KJ2MTK1I76EQPZJS8JRK,30734.379874720125,QX7315
DEH5AHVX7UM9C1BMLXB0,26698.564760128156,QX7315
YC201ZCLE71V0T2XLIJ6,29018.261117981372,QX7315
XT8R1PYFNPSKT12VGIJM,30649.35732253053,QX7315
GLUSOOXW1X43VWO34GNL,29937.402522550125,QX7315
GK6U5O5BHMLQH3HQAVZ7,30169.322001983983,QX7315
55VAIDUIOH9T2AV5K3QI,28744.68089923363,QX7315
QI8W6D0R8F6KR2MKTARD,29872.962330031467,QX7315
F7QXW1WGDNYWA4I8TA7X,27225.76254246344,QX7315
OOT51M69MHWSV5U6K5WV,30884.643749342922,QX7315
3M06D77YARIV13699N54,30093.853488523833,QX7315
7A6H7YZZG3PVU5R4QMY0,28515.267256859246,QX7315
DBYUMTAHDM2CMPXRX4Z9,28344.314243771136,QX7315
E177Q0IKJ32K1BD518D0,26874.05341334882,QX7315
FZEZDN0KEAKO48CSUPH2,29387.392078513607,QX7315
TVDHZ4ADYOITG3OCNH9F,28767.797662549954,QX7315
7ZM3ERZEARBDHOG9MI9F,24797.090909114195,QX7315
WR15XTX3VL1K1RDP4DKZ,31048.153545092307,QX7315
A7JE1JJWAN1YTROD1OVW,31981.171858288988,QX7315
XUGFAGZLG2TXUBOJF3LQ,30794.87141778268,QX7315
SHANR0385M2KIRXXL58R,28708.97043558114,QX7315
2I55US0L2F0EWJGWRFN5,30119.20841919568,QX7315
KA4WAHH0IJ9QCDMACQHA,30965.172256600723,QX7315
GYSWYRL6HVK989BAH07R,25194.0674073778,QX7315
NBYEPHKVRAGXKQ2HR3HI,29406.710790416077,QX7315
FGROWSN5AGKYQDY9AS65,30416.624791401053,QX7315
SGD73ZAI8FXEW5I67M4U,23742.955404783126,QX7315
QB9A272FV17TQTGTKKHG,26316.90479216611,QX7315
YADE6O9XZTBYLHAQKJI8,29870.39240161044,QX7315
5KKOLH75PS5VREB84DIF,28963.444208773988,QX7315
6184MUL2WABQKAL3XDPA,26466.552697065825,QX7315
BEES8MNOHSZ8Y0NT07YI,28806.9163709156,QX7315
FPNSEOWUD31RD7Q5WPEU,30708.767914284093,QX7315
HQBFFE41K0W9W8TK5JKD,28158.80078841438,QX7315
DWJZTFMF6G9YPQ74FYIW,29874.19541380351,QX7315
02XXDEX5EKPZZ32FZDAT,28976.88113150779,QX7315
J7DCSVV66AUDNNRDA3DW,31053.606913699034,QX7315
LNYTQVJBDOO5OCM2LQLP,25653.79671328693,QX7315
8A1UT4U7KSCRWKKK72KI,30297.13661836886,QX7315
Z2CO7GWYWP2WP8TZDKN9,30101.758087496306,QX7315
R44CWJ8SQH73YKQE9J1K,28705.97908636011,QX7315
TKOLOKDH18FIWL75FN6W,24028.918248363465,QX7315
Y8GRS4J9R9C5G4NN8XKV,29909.11807363831,QX7315
SZ46T1P1UNP1PLX0KCB5,26490.541048852236,QX7315
BR5B0MDMTFN3SM1G1UJF,30228.159303630026,QX7315
2VEI4NZ565NXEKR15PU8,25868.159363108254,QX7315
DVM8PK7KOA8VXJE9XAP8,29338.958692661465,QX7315
UJMNJYY31912SB2N3LEF,30293.660319646224,QX7315
BHQ13DQHM9VLZEM25V13,29549.281797500884,QX7315
AQWGTH5G89FJBKVMXWEU,30474.302408091207,QX7315
VY9HY85BB6CXE7CQ3VQU,29248.59167481835,QX7315
R1CJDV0YDOYXZQM7EM1F,30467.430457919025,QX7315
4WHQPJZVRGEJG4IEQ0JP,28897.682876594714,QX7315
8YFDSASSPVOOHNBEUM87,27139.753046063008,QX7315
80CZFFDIO9X0U7KQ07HX,28201.69997908647,QX7315
6R7M3WIQ044NFX078CVS,28457.144529629368,QX7315
GSOYTQ90UTF1AHCM2VBW,29682.70578219541,QX7315
X3YXMA2KW1NMVNTWIEIX,29243.89602821273,QX7315
E13MNCGITQ54AGNPWMX4,25236.651338367272,QX7315
LP5X69AGJ086E20ZW0O2,28969.690917435135,QX7315
QDAPGSZZ9KQOPUA01QZ4,27271.13812288864,QX7315
HHQO8183HI1X0B83SB3D,25436.41325906341,QX7315
EVXFD4OROGOXZ5NXBOXU,28122.07524386511,QX7315
SLOKXISVFN3JY54D0B8J,27065.360538938323,QX7315
DVB1C10P0WO823CH5WNK,31186.951755580936,QX7315
J8QN0VT1OURLXQRPZJ0V,27363.45967026856,QX7315
JMN58SNVJ72GP59KWG7M,30618.170688097023,QX7315
B4Y90A6MGARKHVGMIW3Y,31350.990615759627,QX7315
HT2Z1T53DDTGJPZ537MY,29857.141107323365,QX7315
78W9KGJUV4XP9659X65K,30813.2302111035,SS2446
5QZV262LW01805QWCS15,31020.333404179975,SS2446
G288HHU0HLY4R1PYCGQ5,27973.925605235527,SS2446
6BIXRIMMGKMFHTC6JCRM,27562.576291048375,SS2446
B87QCTRKN5TNY14YGIR4,28934.10124544475,SS2446
X28GZGBJB1LRHRNCVCF5,30055.29290817388,SS2446
CJY399EC6IXC4CM2G47T,29332.379906537215,SS2446
CW3UPUU9ICZU9GMQK3EY,26322.668134593318,SS2446
5RDQNSIMXLRT80T82ISQ,28212.756997570723,SS2446
1ARQE4T1910KSEISVPOZ,30410.650626240687,SS2446
B20MUFV4QVBLJB6MU70H,26339.203471323133,SS2446
3AGIEJPDDB78M9QNGAO6,28599.526860485385,SS2446
6GOD9J8PAE7FO51C719C,30786.35185517519,SS2446
9ASK3GFFEAWF39BTGJ3K,28610.827965240805,SS2446
GPDKP9D8MK24YX4RCET2,30305.600842796393,SS2446
KT129QS8NZEC7SHZ4BQT,31327.30171689025,SS2446
ELG7ZSQM8KJ60VYJCNX4,30478.785316652495,SS2446
WIUWJB4MFYLG76ZTHESJ,31193.860115098858,SS2446
26GK3HC8FQZVC6RY966F,31127.372640976493,SS2446
RWJE9PQGXRFE5YJH8B5G,30030.535410745313,SS2446
7QDHHOHFELDEBJBDBH3C,28569.666112852967,SS2446
ZQK1YVZDTGE61ID1ZTKM,27993.126929642218,SS2446
DUHYC9J4NADYZVDDY0BO,21498.70553400647,SS2446
UHKW7OGR5XP2SQ6ZYETM,29122.352432253363,SS2446
J2PJQHHT8UUI4XY6X23A,29923.343357338366,SS2446
BR36DZRFBZZ9QQUCYKF1,28507.164720821675,SS2446
